day,month,year,hour,n-passengers
9,5,2020,17,131.0
9,5,2020,18,95.0
9,5,2020,19,24.0
9,5,2020,20,7.0
9,5,2020,21,
9,5,2020,22,
9,5,2020,23,
10,5,2020,0,2.0
10,5,2020,1,1.0
10,5,2020,2,
10,5,2020,3,
10,5,2020,4,7.0
10,5,2020,5,3.0
10,5,2020,6,35.0
10,5,2020,7,151.0
10,5,2020,8,116.0
10,5,2020,9,55.0
10,5,2020,10,11.0
10,5,2020,11,9.0
10,5,2020,12,9.0
10,5,2020,13,2.0
10,5,2020,14,8.0
10,5,2020,15,29.0
10,5,2020,16,24.0
10,5,2020,17,88.0
10,5,2020,18,100.0
10,5,2020,19,20.0
10,5,2020,20,5.0
10,5,2020,21,4.0
10,5,2020,22,2.0
10,5,2020,23,17.0
11,5,2020,0,12.0
11,5,2020,1,4.0
11,5,2020,2,2.0
11,5,2020,3,
11,5,2020,4,9.0
11,5,2020,5,43.0
11,5,2020,6,681.0
11,5,2020,7,2417.0
11,5,2020,8,2635.0
11,5,2020,9,2478.0
11,5,2020,10,2150.0
11,5,2020,11,2093.0
11,5,2020,12,2277.0
11,5,2020,13,2428.0
11,5,2020,14,2654.0
11,5,2020,15,3088.0
11,5,2020,16,3592.0
11,5,2020,17,4126.0
11,5,2020,18,3208.0
11,5,2020,19,1318.0
11,5,2020,20,490.0
11,5,2020,21,398.0
11,5,2020,22,111.0
11,5,2020,23,51.0
12,5,2020,0,5.0
12,5,2020,1,
12,5,2020,2,3.0
12,5,2020,3,
12,5,2020,4,9.0
12,5,2020,5,23.0
12,5,2020,6,601.0
12,5,2020,7,2276.0
12,5,2020,8,2759.0
12,5,2020,9,2187.0
12,5,2020,10,1916.0
12,5,2020,11,1854.0
12,5,2020,12,2012.0
12,5,2020,13,2263.0
12,5,2020,14,2353.0
12,5,2020,15,2957.0
12,5,2020,16,3562.0
12,5,2020,17,4033.0
12,5,2020,18,2997.0
12,5,2020,19,1326.0
12,5,2020,20,540.0
12,5,2020,21,356.0
12,5,2020,22,132.0
12,5,2020,23,51.0
13,5,2020,0,4.0
13,5,2020,1,4.0
13,5,2020,2,
13,5,2020,3,2.0
13,5,2020,4,8.0
13,5,2020,5,27.0
13,5,2020,6,629.0
13,5,2020,7,2280.0
13,5,2020,8,2693.0
13,5,2020,9,2124.0
13,5,2020,10,1855.0
13,5,2020,11,1912.0
13,5,2020,12,2046.0
13,5,2020,13,2255.0
13,5,2020,14,2177.0
13,5,2020,15,2655.0
13,5,2020,16,3404.0
13,5,2020,17,3967.0
13,5,2020,18,2775.0
13,5,2020,19,1125.0
13,5,2020,20,474.0
13,5,2020,21,322.0
13,5,2020,22,61.0
13,5,2020,23,41.0
14,5,2020,0,11.0
14,5,2020,1,3.0
14,5,2020,2,
14,5,2020,3,
14,5,2020,4,11.0
14,5,2020,5,29.0
14,5,2020,6,612.0
14,5,2020,7,2125.0
14,5,2020,8,2678.0
14,5,2020,9,2035.0
14,5,2020,10,1783.0
14,5,2020,11,1864.0
14,5,2020,12,2097.0
14,5,2020,13,2191.0
14,5,2020,14,2400.0
14,5,2020,15,1642.0
14,5,2020,16,2846.0
14,5,2020,17,3860.0
14,5,2020,18,2880.0
14,5,2020,19,1223.0
14,5,2020,20,451.0
14,5,2020,21,380.0
14,5,2020,22,109.0
14,5,2020,23,47.0
15,5,2020,0,6.0
15,5,2020,1,2.0
15,5,2020,2,3.0
15,5,2020,3,2.0
15,5,2020,4,10.0
15,5,2020,5,31.0
15,5,2020,6,621.0
15,5,2020,7,2265.0
15,5,2020,8,2662.0
15,5,2020,9,2285.0
15,5,2020,10,2000.0
15,5,2020,11,2248.0
15,5,2020,12,2580.0
15,5,2020,13,2871.0
15,5,2020,14,2866.0
15,5,2020,15,3487.0
15,5,2020,16,4002.0
15,5,2020,17,4477.0
15,5,2020,18,3339.0
15,5,2020,19,1682.0
15,5,2020,20,694.0
15,5,2020,21,516.0
15,5,2020,22,156.0
15,5,2020,23,63.0
16,5,2020,0,1.0
16,5,2020,1,4.0
16,5,2020,2,
16,5,2020,3,
16,5,2020,4,9.0
16,5,2020,5,3.0
16,5,2020,6,42.0
16,5,2020,7,230.0
16,5,2020,8,138.0
16,5,2020,9,56.0
16,5,2020,10,5.0
16,5,2020,11,6.0
16,5,2020,12,4.0
16,5,2020,13,6.0
16,5,2020,14,13.0
16,5,2020,15,62.0
16,5,2020,16,48.0
16,5,2020,17,133.0
16,5,2020,18,103.0
16,5,2020,19,27.0
16,5,2020,20,6.0
16,5,2020,21,7.0
16,5,2020,22,2.0
16,5,2020,23,
17,5,2020,0,2.0
17,5,2020,1,
17,5,2020,2,
17,5,2020,3,
17,5,2020,4,11.0
17,5,2020,5,10.0
17,5,2020,6,42.0
17,5,2020,7,185.0
17,5,2020,8,101.0
17,5,2020,9,48.0
17,5,2020,10,4.0
17,5,2020,11,10.0
17,5,2020,12,5.0
17,5,2020,13,5.0
17,5,2020,14,15.0
17,5,2020,15,45.0
17,5,2020,16,36.0
17,5,2020,17,95.0
17,5,2020,18,110.0
17,5,2020,19,32.0
17,5,2020,20,3.0
17,5,2020,21,9.0
17,5,2020,22,
17,5,2020,23,
18,5,2020,0,1.0
18,5,2020,1,1.0
18,5,2020,2,
18,5,2020,3,
18,5,2020,4,10.0
18,5,2020,5,12.0
18,5,2020,6,66.0
18,5,2020,7,292.0
18,5,2020,8,224.0
18,5,2020,9,139.0
18,5,2020,10,13.0
18,5,2020,11,8.0
18,5,2020,12,10.0
18,5,2020,13,11.0
18,5,2020,14,25.0
18,5,2020,15,99.0
18,5,2020,16,65.0
18,5,2020,17,224.0
18,5,2020,18,181.0
18,5,2020,19,49.0
18,5,2020,20,13.0
18,5,2020,21,3.0
18,5,2020,22,2.0
18,5,2020,23,3.0
19,5,2020,0,2.0
19,5,2020,1,1.0
19,5,2020,2,
19,5,2020,3,
19,5,2020,4,9.0
19,5,2020,5,7.0
19,5,2020,6,80.0
19,5,2020,7,280.0
19,5,2020,8,227.0
19,5,2020,9,89.0
19,5,2020,10,25.0
19,5,2020,11,14.0
19,5,2020,12,8.0
19,5,2020,13,17.0
19,5,2020,14,28.0
19,5,2020,15,108.0
19,5,2020,16,69.0
19,5,2020,17,174.0
19,5,2020,18,156.0
19,5,2020,19,37.0
19,5,2020,20,3.0
19,5,2020,21,3.0
19,5,2020,22,3.0
19,5,2020,23,7.0
20,5,2020,0,13.0
20,5,2020,1,4.0
20,5,2020,2,1.0
20,5,2020,3,2.0
20,5,2020,4,17.0
20,5,2020,5,65.0
20,5,2020,6,879.0
20,5,2020,7,2803.0
20,5,2020,8,3245.0
20,5,2020,9,2728.0
20,5,2020,10,2559.0
20,5,2020,11,2677.0
20,5,2020,12,2869.0
20,5,2020,13,3152.0
20,5,2020,14,3242.0
20,5,2020,15,3708.0
20,5,2020,16,4276.0
20,5,2020,17,4937.0
20,5,2020,18,3821.0
20,5,2020,19,1802.0
20,5,2020,20,729.0
20,5,2020,21,527.0
20,5,2020,22,160.0
20,5,2020,23,74.0
21,5,2020,0,4.0
21,5,2020,1,1.0
21,5,2020,2,1.0
21,5,2020,3,1.0
21,5,2020,4,14.0
21,5,2020,5,35.0
21,5,2020,6,669.0
21,5,2020,7,2414.0
21,5,2020,8,2913.0
21,5,2020,9,2405.0
21,5,2020,10,2251.0
21,5,2020,11,2326.0
21,5,2020,12,2434.0
21,5,2020,13,2658.0
21,5,2020,14,2851.0
21,5,2020,15,3171.0
21,5,2020,16,3880.0
21,5,2020,17,4366.0
21,5,2020,18,2993.0
21,5,2020,19,1271.0
21,5,2020,20,454.0
21,5,2020,21,387.0
21,5,2020,22,87.0
21,5,2020,23,62.0
22,5,2020,0,8.0
22,5,2020,1,4.0
22,5,2020,2,
22,5,2020,3,
22,5,2020,4,11.0
22,5,2020,5,30.0
22,5,2020,6,570.0
22,5,2020,7,2167.0
22,5,2020,8,2668.0
22,5,2020,9,2118.0
22,5,2020,10,1710.0
22,5,2020,11,1890.0
22,5,2020,12,2232.0
22,5,2020,13,2701.0
22,5,2020,14,2893.0
22,5,2020,15,3502.0
22,5,2020,16,4018.0
22,5,2020,17,4362.0
22,5,2020,18,3701.0
22,5,2020,19,1880.0
22,5,2020,20,850.0
22,5,2020,21,625.0
22,5,2020,22,160.0
22,5,2020,23,79.0
23,5,2020,0,5.0
23,5,2020,1,4.0
23,5,2020,2,1.0
23,5,2020,3,1.0
23,5,2020,4,13.0
23,5,2020,5,8.0
23,5,2020,6,46.0
23,5,2020,7,247.0
23,5,2020,8,184.0
23,5,2020,9,85.0
23,5,2020,10,3.0
23,5,2020,11,6.0
23,5,2020,12,4.0
23,5,2020,13,7.0
23,5,2020,14,13.0
23,5,2020,15,62.0
23,5,2020,16,61.0
23,5,2020,17,158.0
23,5,2020,18,151.0
23,5,2020,19,39.0
23,5,2020,20,3.0
23,5,2020,21,
23,5,2020,22,1.0
23,5,2020,23,
24,5,2020,0,1.0
24,5,2020,1,2.0
24,5,2020,2,
24,5,2020,3,
24,5,2020,4,17.0
24,5,2020,5,9.0
24,5,2020,6,31.0
24,5,2020,7,151.0
24,5,2020,8,86.0
24,5,2020,9,53.0
24,5,2020,10,4.0
24,5,2020,11,8.0
24,5,2020,12,5.0
24,5,2020,13,
24,5,2020,14,16.0
24,5,2020,15,32.0
24,5,2020,16,33.0
24,5,2020,17,121.0
24,5,2020,18,140.0
24,5,2020,19,69.0
24,5,2020,20,14.0
24,5,2020,21,6.0
24,5,2020,22,3.0
24,5,2020,23,
25,5,2020,0,
25,5,2020,1,
25,5,2020,2,
25,5,2020,3,
25,5,2020,4,13.0
25,5,2020,5,11.0
25,5,2020,6,71.0
25,5,2020,7,192.0
25,5,2020,8,159.0
25,5,2020,9,63.0
25,5,2020,10,5.0
25,5,2020,11,2.0
25,5,2020,12,2.0
25,5,2020,13,5.0
25,5,2020,14,16.0
25,5,2020,15,39.0
25,5,2020,16,28.0
25,5,2020,17,109.0
25,5,2020,18,155.0
25,5,2020,19,64.0
25,5,2020,20,6.0
25,5,2020,21,2.0
25,5,2020,22,1.0
25,5,2020,23,2.0
26,5,2020,0,
26,5,2020,1,1.0
26,5,2020,2,
26,5,2020,3,
26,5,2020,4,14.0
26,5,2020,5,11.0
26,5,2020,6,36.0
26,5,2020,7,228.0
26,5,2020,8,124.0
26,5,2020,9,87.0
26,5,2020,10,6.0
26,5,2020,11,9.0
26,5,2020,12,3.0
26,5,2020,13,6.0
26,5,2020,14,14.0
26,5,2020,15,63.0
26,5,2020,16,41.0
26,5,2020,17,142.0
26,5,2020,18,155.0
26,5,2020,19,68.0
26,5,2020,20,18.0
26,5,2020,21,4.0
26,5,2020,22,1.0
26,5,2020,23,4.0
27,5,2020,0,28.0
27,5,2020,1,4.0
27,5,2020,2,1.0
27,5,2020,3,2.0
27,5,2020,4,18.0
27,5,2020,5,63.0
27,5,2020,6,1156.0
27,5,2020,7,3509.0
27,5,2020,8,3645.0
27,5,2020,9,2751.0
27,5,2020,10,2514.0
27,5,2020,11,2638.0
27,5,2020,12,2795.0
27,5,2020,13,3099.0
27,5,2020,14,2965.0
27,5,2020,15,3355.0
27,5,2020,16,3452.0
27,5,2020,17,4720.0
27,5,2020,18,4093.0
27,5,2020,19,1900.0
27,5,2020,20,880.0
27,5,2020,21,510.0
27,5,2020,22,118.0
27,5,2020,23,60.0
28,5,2020,0,1.0
28,5,2020,1,2.0
28,5,2020,2,
28,5,2020,3,
28,5,2020,4,9.0
28,5,2020,5,34.0
28,5,2020,6,960.0
28,5,2020,7,3152.0
28,5,2020,8,3406.0
28,5,2020,9,2721.0
28,5,2020,10,2355.0
28,5,2020,11,2234.0
28,5,2020,12,2600.0
28,5,2020,13,2952.0
28,5,2020,14,2910.0
28,5,2020,15,3536.0
28,5,2020,16,4079.0
28,5,2020,17,5614.0
28,5,2020,18,4720.0
28,5,2020,19,2590.0
28,5,2020,20,1307.0
28,5,2020,21,723.0
28,5,2020,22,166.0
28,5,2020,23,109.0
29,5,2020,0,1.0
29,5,2020,1,
29,5,2020,2,
29,5,2020,3,1.0
29,5,2020,4,12.0
29,5,2020,5,61.0
29,5,2020,6,920.0
29,5,2020,7,3336.0
29,5,2020,8,3699.0
29,5,2020,9,2752.0
29,5,2020,10,2558.0
29,5,2020,11,2814.0
29,5,2020,12,3176.0
29,5,2020,13,3243.0
29,5,2020,14,3912.0
29,5,2020,15,4588.0
29,5,2020,16,5175.0
29,5,2020,17,6429.0
29,5,2020,18,5515.0
29,5,2020,19,3223.0
29,5,2020,20,1767.0
29,5,2020,21,1045.0
29,5,2020,22,225.0
29,5,2020,23,84.0
30,5,2020,0,4.0
30,5,2020,1,5.0
30,5,2020,2,
30,5,2020,3,
30,5,2020,4,11.0
30,5,2020,5,13.0
30,5,2020,6,59.0
30,5,2020,7,311.0
30,5,2020,8,213.0
30,5,2020,9,108.0
30,5,2020,10,11.0
30,5,2020,11,8.0
30,5,2020,12,6.0
30,5,2020,13,3.0
30,5,2020,14,27.0
30,5,2020,15,84.0
30,5,2020,16,60.0
30,5,2020,17,235.0
30,5,2020,18,186.0
30,5,2020,19,79.0
30,5,2020,20,12.0
30,5,2020,21,4.0
30,5,2020,22,3.0
30,5,2020,23,2.0
31,5,2020,0,3.0
31,5,2020,1,
31,5,2020,2,1.0
31,5,2020,3,
31,5,2020,4,15.0
31,5,2020,5,10.0
31,5,2020,6,63.0
31,5,2020,7,190.0
31,5,2020,8,165.0
31,5,2020,9,73.0
31,5,2020,10,12.0
31,5,2020,11,6.0
31,5,2020,12,3.0
31,5,2020,13,6.0
31,5,2020,14,24.0
31,5,2020,15,29.0
31,5,2020,16,49.0
31,5,2020,17,158.0
31,5,2020,18,188.0
31,5,2020,19,66.0
31,5,2020,20,18.0
31,5,2020,21,5.0
31,5,2020,22,21.0
31,5,2020,23,10.0
1,6,2020,0,42.0
1,6,2020,1,6.0
1,6,2020,2,3.0
1,6,2020,3,1.0
1,6,2020,4,21.0
1,6,2020,5,104.0
1,6,2020,6,1767.0
1,6,2020,7,5389.0
1,6,2020,8,5721.0
1,6,2020,9,4297.0
1,6,2020,10,3789.0
1,6,2020,11,3535.0
1,6,2020,12,3408.0
1,6,2020,13,3525.0
1,6,2020,14,3413.0
1,6,2020,15,3993.0
1,6,2020,16,5250.0
1,6,2020,17,7374.0
1,6,2020,18,7364.0
1,6,2020,19,4217.0
1,6,2020,20,2212.0
1,6,2020,21,1414.0
1,6,2020,22,509.0
1,6,2020,23,122.0
2,6,2020,0,13.0
2,6,2020,1,2.0
2,6,2020,2,2.0
2,6,2020,3,2.0
2,6,2020,4,13.0
2,6,2020,5,84.0
2,6,2020,6,1574.0
2,6,2020,7,5091.0
2,6,2020,8,5453.0
2,6,2020,9,3940.0
2,6,2020,10,3520.0
2,6,2020,11,3519.0
2,6,2020,12,3567.0
2,6,2020,13,3679.0
2,6,2020,14,4125.0
2,6,2020,15,4634.0
2,6,2020,16,5560.0
2,6,2020,17,7377.0
2,6,2020,18,7182.0
2,6,2020,19,4087.0
2,6,2020,20,2160.0
2,6,2020,21,1356.0
2,6,2020,22,459.0
2,6,2020,23,131.0
3,6,2020,0,9.0
3,6,2020,1,2.0
3,6,2020,2,
3,6,2020,3,
3,6,2020,4,8.0
3,6,2020,5,88.0
3,6,2020,6,1630.0
3,6,2020,7,5165.0
3,6,2020,8,5402.0
3,6,2020,9,3909.0
3,6,2020,10,3468.0
3,6,2020,11,3422.0
3,6,2020,12,3678.0
3,6,2020,13,3928.0
3,6,2020,14,4416.0
3,6,2020,15,4946.0
3,6,2020,16,5705.0
3,6,2020,17,8033.0
3,6,2020,18,7519.0
3,6,2020,19,4563.0
3,6,2020,20,2287.0
3,6,2020,21,1534.0
3,6,2020,22,601.0
3,6,2020,23,130.0
4,6,2020,0,13.0
4,6,2020,1,2.0
4,6,2020,2,
4,6,2020,3,2.0
4,6,2020,4,21.0
4,6,2020,5,88.0
4,6,2020,6,1683.0
4,6,2020,7,5345.0
4,6,2020,8,5710.0
4,6,2020,9,4090.0
4,6,2020,10,3642.0
4,6,2020,11,3973.0
4,6,2020,12,4297.0
4,6,2020,13,4732.0
4,6,2020,14,4879.0
4,6,2020,15,5384.0
4,6,2020,16,6698.0
4,6,2020,17,8856.0
4,6,2020,18,8540.0
4,6,2020,19,5095.0
4,6,2020,20,2670.0
4,6,2020,21,1990.0
4,6,2020,22,933.0
4,6,2020,23,180.0
5,6,2020,0,21.0
5,6,2020,1,7.0
5,6,2020,2,1.0
5,6,2020,3,1.0
5,6,2020,4,20.0
5,6,2020,5,78.0
5,6,2020,6,1750.0
5,6,2020,7,5341.0
5,6,2020,8,5773.0
5,6,2020,9,4123.0
5,6,2020,10,3699.0
5,6,2020,11,4138.0
5,6,2020,12,4269.0
5,6,2020,13,5201.0
5,6,2020,14,5729.0
5,6,2020,15,6395.0
5,6,2020,16,7624.0
5,6,2020,17,9898.0
5,6,2020,18,10002.0
5,6,2020,19,6329.0
5,6,2020,20,3189.0
5,6,2020,21,2435.0
5,6,2020,22,1290.0
5,6,2020,23,213.0
6,6,2020,0,32.0
6,6,2020,1,2.0
6,6,2020,2,1.0
6,6,2020,3,
6,6,2020,4,19.0
6,6,2020,5,32.0
6,6,2020,6,1047.0
6,6,2020,7,2988.0
6,6,2020,8,3228.0
6,6,2020,9,2917.0
6,6,2020,10,3009.0
6,6,2020,11,3606.0
6,6,2020,12,4240.0
6,6,2020,13,5361.0
6,6,2020,14,5984.0
6,6,2020,15,6440.0
6,6,2020,16,7142.0
6,6,2020,17,7289.0
6,6,2020,18,6914.0
6,6,2020,19,5294.0
6,6,2020,20,3424.0
6,6,2020,21,2526.0
6,6,2020,22,1732.0
6,6,2020,23,320.0
7,6,2020,0,22.0
7,6,2020,1,5.0
7,6,2020,2,3.0
7,6,2020,3,
7,6,2020,4,11.0
7,6,2020,5,25.0
7,6,2020,6,338.0
7,6,2020,7,1299.0
7,6,2020,8,1784.0
7,6,2020,9,1949.0
7,6,2020,10,2381.0
7,6,2020,11,3229.0
7,6,2020,12,3779.0
7,6,2020,13,5332.0
7,6,2020,14,6066.0
7,6,2020,15,6341.0
7,6,2020,16,7035.0
7,6,2020,17,7250.0
7,6,2020,18,6552.0
7,6,2020,19,5952.0
7,6,2020,20,4040.0
7,6,2020,21,2841.0
7,6,2020,22,1700.0
7,6,2020,23,267.0
8,6,2020,0,38.0
8,6,2020,1,2.0
8,6,2020,2,1.0
8,6,2020,3,
8,6,2020,4,16.0
8,6,2020,5,133.0
8,6,2020,6,2012.0
8,6,2020,7,6557.0
8,6,2020,8,6242.0
8,6,2020,9,4654.0
8,6,2020,10,4161.0
8,6,2020,11,4292.0
8,6,2020,12,4577.0
8,6,2020,13,4859.0
8,6,2020,14,5029.0
8,6,2020,15,5330.0
8,6,2020,16,6859.0
8,6,2020,17,9059.0
8,6,2020,18,9349.0
8,6,2020,19,5602.0
8,6,2020,20,2939.0
8,6,2020,21,2040.0
8,6,2020,22,1136.0
8,6,2020,23,167.0
9,6,2020,0,19.0
9,6,2020,1,1.0
9,6,2020,2,3.0
9,6,2020,3,4.0
9,6,2020,4,11.0
9,6,2020,5,95.0
9,6,2020,6,1843.0
9,6,2020,7,6165.0
9,6,2020,8,6299.0
9,6,2020,9,4693.0
9,6,2020,10,4135.0
9,6,2020,11,4400.0
9,6,2020,12,4522.0
9,6,2020,13,4886.0
9,6,2020,14,5046.0
9,6,2020,15,5454.0
9,6,2020,16,6947.0
9,6,2020,17,9630.0
9,6,2020,18,9677.0
9,6,2020,19,5646.0
9,6,2020,20,3081.0
9,6,2020,21,2128.0
9,6,2020,22,1296.0
9,6,2020,23,239.0
10,6,2020,0,23.0
10,6,2020,1,1.0
10,6,2020,2,2.0
10,6,2020,3,
10,6,2020,4,14.0
10,6,2020,5,106.0
10,6,2020,6,1957.0
10,6,2020,7,6370.0
10,6,2020,8,6569.0
10,6,2020,9,4798.0
10,6,2020,10,4626.0
10,6,2020,11,5500.0
10,6,2020,12,5402.0
10,6,2020,13,6058.0
10,6,2020,14,6235.0
10,6,2020,15,6801.0
10,6,2020,16,8314.0
10,6,2020,17,10725.0
10,6,2020,18,10716.0
10,6,2020,19,6498.0
10,6,2020,20,3539.0
10,6,2020,21,2245.0
10,6,2020,22,1231.0
10,6,2020,23,272.0
11,6,2020,0,40.0
11,6,2020,1,2.0
11,6,2020,2,3.0
11,6,2020,3,3.0
11,6,2020,4,12.0
11,6,2020,5,88.0
11,6,2020,6,1951.0
11,6,2020,7,6445.0
11,6,2020,8,6365.0
11,6,2020,9,4804.0
11,6,2020,10,4709.0
11,6,2020,11,5102.0
11,6,2020,12,5287.0
11,6,2020,13,5826.0
11,6,2020,14,6091.0
11,6,2020,15,6803.0
11,6,2020,16,7860.0
11,6,2020,17,10303.0
11,6,2020,18,10507.0
11,6,2020,19,6115.0
11,6,2020,20,3466.0
11,6,2020,21,2268.0
11,6,2020,22,1374.0
11,6,2020,23,287.0
12,6,2020,0,26.0
12,6,2020,1,8.0
12,6,2020,2,9.0
12,6,2020,3,2.0
12,6,2020,4,21.0
12,6,2020,5,98.0
12,6,2020,6,1817.0
12,6,2020,7,6170.0
12,6,2020,8,6520.0
12,6,2020,9,4801.0
12,6,2020,10,4660.0
12,6,2020,11,4997.0
12,6,2020,12,5320.0
12,6,2020,13,5763.0
12,6,2020,14,6362.0
12,6,2020,15,7035.0
12,6,2020,16,8481.0
12,6,2020,17,11227.0
12,6,2020,18,11238.0
12,6,2020,19,6971.0
12,6,2020,20,3838.0
12,6,2020,21,2555.0
12,6,2020,22,1516.0
12,6,2020,23,322.0
13,6,2020,0,32.0
13,6,2020,1,3.0
13,6,2020,2,
13,6,2020,3,
13,6,2020,4,11.0
13,6,2020,5,59.0
13,6,2020,6,1256.0
13,6,2020,7,3643.0
13,6,2020,8,3930.0
13,6,2020,9,3615.0
13,6,2020,10,3917.0
13,6,2020,11,4812.0
13,6,2020,12,5361.0
13,6,2020,13,6787.0
13,6,2020,14,7361.0
13,6,2020,15,8009.0
13,6,2020,16,8567.0
13,6,2020,17,9012.0
13,6,2020,18,8140.0
13,6,2020,19,6440.0
13,6,2020,20,4520.0
13,6,2020,21,3001.0
13,6,2020,22,1948.0
13,6,2020,23,524.0
14,6,2020,0,80.0
14,6,2020,1,6.0
14,6,2020,2,
14,6,2020,3,
14,6,2020,4,24.0
14,6,2020,5,20.0
14,6,2020,6,396.0
14,6,2020,7,1441.0
14,6,2020,8,1904.0
14,6,2020,9,1854.0
14,6,2020,10,2352.0
14,6,2020,11,2929.0
14,6,2020,12,3744.0
14,6,2020,13,5004.0
14,6,2020,14,5392.0
14,6,2020,15,6025.0
14,6,2020,16,7207.0
14,6,2020,17,7177.0
14,6,2020,18,6660.0
14,6,2020,19,5878.0
14,6,2020,20,3940.0
14,6,2020,21,2496.0
14,6,2020,22,1537.0
14,6,2020,23,270.0
15,6,2020,0,44.0
15,6,2020,1,11.0
15,6,2020,2,1.0
15,6,2020,3,1.0
15,6,2020,4,15.0
15,6,2020,5,128.0
15,6,2020,6,2051.0
15,6,2020,7,6981.0
15,6,2020,8,6753.0
15,6,2020,9,5169.0
15,6,2020,10,4588.0
15,6,2020,11,4831.0
15,6,2020,12,5113.0
15,6,2020,13,5668.0
15,6,2020,14,5783.0
15,6,2020,15,6103.0
15,6,2020,16,7264.0
15,6,2020,17,9712.0
15,6,2020,18,9842.0
15,6,2020,19,5810.0
15,6,2020,20,3050.0
15,6,2020,21,1852.0
15,6,2020,22,1167.0
15,6,2020,23,277.0
16,6,2020,0,16.0
16,6,2020,1,4.0
16,6,2020,2,1.0
16,6,2020,3,2.0
16,6,2020,4,14.0
16,6,2020,5,122.0
16,6,2020,6,1966.0
16,6,2020,7,6986.0
16,6,2020,8,6885.0
16,6,2020,9,5044.0
16,6,2020,10,4645.0
16,6,2020,11,5246.0
16,6,2020,12,5446.0
16,6,2020,13,5928.0
16,6,2020,14,6250.0
16,6,2020,15,6703.0
16,6,2020,16,8264.0
16,6,2020,17,11106.0
16,6,2020,18,10927.0
16,6,2020,19,6602.0
16,6,2020,20,3555.0
16,6,2020,21,2310.0
16,6,2020,22,1429.0
16,6,2020,23,278.0
17,6,2020,0,50.0
17,6,2020,1,5.0
17,6,2020,2,2.0
17,6,2020,3,
17,6,2020,4,15.0
17,6,2020,5,109.0
17,6,2020,6,2086.0
17,6,2020,7,7134.0
17,6,2020,8,6983.0
17,6,2020,9,5413.0
17,6,2020,10,4890.0
17,6,2020,11,5394.0
17,6,2020,12,5620.0
17,6,2020,13,5831.0
17,6,2020,14,6279.0
17,6,2020,15,6854.0
17,6,2020,16,8229.0
17,6,2020,17,11035.0
17,6,2020,18,11126.0
17,6,2020,19,7166.0
17,6,2020,20,3720.0
17,6,2020,21,2446.0
17,6,2020,22,1541.0
17,6,2020,23,328.0
18,6,2020,0,41.0
18,6,2020,1,3.0
18,6,2020,2,
18,6,2020,3,5.0
18,6,2020,4,15.0
18,6,2020,5,97.0
18,6,2020,6,2058.0
18,6,2020,7,6896.0
18,6,2020,8,6853.0
18,6,2020,9,4877.0
18,6,2020,10,4256.0
18,6,2020,11,4549.0
18,6,2020,12,4672.0
18,6,2020,13,4620.0
18,6,2020,14,4426.0
18,6,2020,15,5141.0
18,6,2020,16,6646.0
18,6,2020,17,9335.0
18,6,2020,18,9660.0
18,6,2020,19,5842.0
18,6,2020,20,3322.0
18,6,2020,21,2119.0
18,6,2020,22,1298.0
18,6,2020,23,286.0
19,6,2020,0,19.0
19,6,2020,1,2.0
19,6,2020,2,1.0
19,6,2020,3,
19,6,2020,4,30.0
19,6,2020,5,134.0
19,6,2020,6,2024.0
19,6,2020,7,6485.0
19,6,2020,8,6449.0
19,6,2020,9,4662.0
19,6,2020,10,4240.0
19,6,2020,11,4162.0
19,6,2020,12,3544.0
19,6,2020,13,4405.0
19,6,2020,14,4872.0
19,6,2020,15,4859.0
19,6,2020,16,6409.0
19,6,2020,17,8960.0
19,6,2020,18,9462.0
19,6,2020,19,5909.0
19,6,2020,20,3241.0
19,6,2020,21,2255.0
19,6,2020,22,1498.0
19,6,2020,23,347.0
20,6,2020,0,23.0
20,6,2020,1,5.0
20,6,2020,2,6.0
20,6,2020,3,
20,6,2020,4,17.0
20,6,2020,5,25.0
20,6,2020,6,717.0
20,6,2020,7,1973.0
20,6,2020,8,759.0
20,6,2020,9,116.0
20,6,2020,10,106.0
20,6,2020,11,191.0
20,6,2020,12,173.0
20,6,2020,13,478.0
20,6,2020,14,659.0
20,6,2020,15,4596.0
20,6,2020,16,6792.0
20,6,2020,17,6113.0
20,6,2020,18,5935.0
20,6,2020,19,5125.0
20,6,2020,20,4138.0
20,6,2020,21,3149.0
20,6,2020,22,2112.0
20,6,2020,23,735.0
21,6,2020,0,60.0
21,6,2020,1,2.0
21,6,2020,2,3.0
21,6,2020,3,1.0
21,6,2020,4,23.0
21,6,2020,5,10.0
21,6,2020,6,410.0
21,6,2020,7,1642.0
21,6,2020,8,2481.0
21,6,2020,9,2483.0
21,6,2020,10,3120.0
21,6,2020,11,4175.0
21,6,2020,12,5135.0
21,6,2020,13,6738.0
21,6,2020,14,7354.0
21,6,2020,15,8010.0
21,6,2020,16,9254.0
21,6,2020,17,9560.0
21,6,2020,18,8867.0
21,6,2020,19,6624.0
21,6,2020,20,4758.0
21,6,2020,21,3004.0
21,6,2020,22,1837.0
21,6,2020,23,284.0
22,6,2020,0,45.0
22,6,2020,1,6.0
22,6,2020,2,
22,6,2020,3,4.0
22,6,2020,4,21.0
22,6,2020,5,154.0
22,6,2020,6,2405.0
22,6,2020,7,7521.0
22,6,2020,8,7558.0
22,6,2020,9,5533.0
22,6,2020,10,4996.0
22,6,2020,11,5331.0
