day,month,year,hour,avg-temp,avg-humidity,avg-precip,avg-wind,avg-windir
27,11,2020,23,6.515943209876543,86.87992851851851,2.312520298507463,1.077701948051948,150.8544109090909
28,11,2020,0,6.269480487804878,88.26125158536586,1.916953088235294,1.1003158974358975,158.1793378205128
28,11,2020,1,6.166437560975609,89.81605170731707,1.6510469117647057,1.2414215384615384,160.88631564102565
28,11,2020,2,6.151394938271605,90.63823950617284,1.4564505970149253,1.260066103896104,161.0213338961039
28,11,2020,3,6.213168888888889,90.92557913580247,1.6958131343283582,1.2867072727272726,154.60689545454545
28,11,2020,4,6.389803950617284,89.65892296296296,1.7615385074626864,1.3947285714285713,160.13495298701298
28,11,2020,5,6.795517037037037,87.07972419753087,1.1658225373134328,1.5338519480519481,167.13397116883118
28,11,2020,6,8.655583414634146,82.4833175609756,0.8304119117647059,1.677469230769231,182.36908910256412
28,11,2020,7,11.097471604938272,74.39805370370371,0.6490946268656717,2.192683246753247,190.84099064935066
28,11,2020,8,13.00688135802469,65.52565913580247,0.11090909090909092,2.735449090909091,197.89312142857145
28,11,2020,9,14.217120963855423,57.12680144578313,0.46726249999999997,3.059242658227848,205.62249316455697
28,11,2020,10,14.88551768292683,53.02028207317073,0.3328943283582089,3.0759366666666668,206.60201974358975
28,11,2020,11,15.028491851851852,52.071339629629634,0.39837469696969696,3.0367144155844157,214.69657298701298
28,11,2020,12,14.727030481927713,53.42636493975903,0.4091576470588235,2.720539493670886,219.3580311392405
28,11,2020,13,14.039107317073169,54.85361609756097,0.40649089552238804,2.3180371794871797,215.64931025641025
28,11,2020,14,12.30616024390244,61.731475975609754,0.9930107462686568,1.776333076923077,207.6371221794872
28,11,2020,15,10.72943074074074,67.75545481481481,0.9230764179104477,1.4511742857142857,187.33547844155845
28,11,2020,16,9.730484074074074,73.00657320987655,0.9481,1.399406883116883,162.51273792207792
28,11,2020,17,9.06058975308642,77.05375098765433,0.9541792537313433,1.4116728571428572,154.97051753246754
28,11,2020,18,8.621316913580248,80.01052308641977,0.4838188059701493,1.4616384415584416,153.9168187012987
28,11,2020,19,8.414464624999999,81.49127825000001,0.2835024242424242,1.5523338157894737,154.05949684210526
28,11,2020,20,8.23989731707317,82.02334426829269,0.25908941176470585,1.5476355128205128,159.3544841025641
28,11,2020,21,8.091426913580246,81.26776098765433,0.5122629850746269,1.5781955844155844,170.11056948051947
28,11,2020,22,7.913092839506173,80.26797975308642,1.190672089552239,1.4774266233766233,164.86938129870128
28,11,2020,23,7.818002592592592,79.68028567901234,1.5692485074626865,1.5080418181818183,169.49265896103896
29,11,2020,0,7.970740731707317,78.5920762195122,1.2254711764705881,1.526068205128205,178.22607333333332
29,11,2020,1,7.9868446913580255,78.39523950617284,0.2075579104477612,1.3825233766233767,181.69506376623374
29,11,2020,2,7.843392839506174,79.07021617283951,0.017465074626865675,1.2948097402597403,189.37718532467534
29,11,2020,3,7.555122926829268,80.40034512195122,0.002460147058823529,1.2178947435897436,167.85654358974358
29,11,2020,4,7.376372716049382,80.96932444444444,0.02359865671641791,1.1432177922077922,164.29557636363637
29,11,2020,5,7.451334634146342,81.310575,0.014752352941176472,1.2030771794871795,158.14694641025642
29,11,2020,6,8.811445432098765,78.58476135802469,0.4390632835820896,1.2125623376623376,155.64718701298702
29,11,2020,7,10.756268024691357,73.19284567901235,0.2119561194029851,1.198267012987013,158.80928402597402
29,11,2020,8,12.338108888888888,66.9507137037037,0.1423689552238806,1.3172253246753247,161.22017506493506
29,11,2020,9,14.239940987654322,56.074025679012344,0.32045656716417914,1.5274412987012986,173.8561255844156
29,11,2020,10,15.460138902439024,48.14201621951219,0.5353714705882353,1.7380169230769233,177.321648974359
29,11,2020,11,15.93521975308642,44.87863864197531,0.5354297014925373,1.750156103896104,174.2983094805195
29,11,2020,12,15.63590756097561,44.50249902439025,0.40901447761194026,1.6301660256410258,169.06325602564104
29,11,2020,13,14.767290731707318,47.31011292682927,0.49777926470588235,1.4373858974358975,156.48390153846154
29,11,2020,14,13.324388292682928,52.4070318292683,0.9300245588235294,1.2744616666666668,141.94733743589745
29,11,2020,15,12.207543414634147,55.4705356097561,1.0454820588235292,1.329338846153846,133.9276655128205
29,11,2020,16,11.691225487804878,56.59214219512195,0.9305914705882353,1.4338865384615385,128.42951884615383
29,11,2020,17,11.158464390243903,58.45099719512196,0.8501845588235293,1.3615708974358973,121.23603833333334
29,11,2020,18,10.616308780487806,60.35530121951219,0.6878466176470588,1.4509591025641024,124.59592615384615
29,11,2020,19,10.237598313253011,61.83749530120482,0.3341236231884057,1.566132658227848,132.99482721518987
29,11,2020,20,9.76132463414634,62.821542073170725,0.17261058823529413,1.506928717948718,122.74123576923077
29,11,2020,21,9.244957073170733,63.44947841463414,0.5392572058823529,1.4804874358974358,126.74582320512819
29,11,2020,22,8.76500780487805,63.82560414634146,0.21071926470588237,1.3715739743589743,131.62508435897436
29,11,2020,23,8.321765185185185,64.42102555555556,4.2238805970149254e-05,1.352866753246753,124.50922285714286
30,11,2020,0,8.013829512195121,65.08114036585366,0.0,1.393470512820513,126.69312756410257
30,11,2020,1,7.642384634146341,66.2354181707317,0.1580848529411765,1.3439126923076923,135.08440705128206
30,11,2020,2,7.268416666666667,68.71275037037037,0.03102671641791045,1.439092207792208,137.54367064935064
30,11,2020,3,7.12231256097561,71.06005304878049,0.0014558823529411766,1.5673807692307693,161.41309192307693
30,11,2020,4,7.209355609756098,75.20258158536585,0.5163245588235295,1.7219678205128206,158.37277500000002
30,11,2020,5,7.65934,78.9185181707317,0.41214279411764704,1.8608834615384615,156.05343653846154
30,11,2020,6,9.13892463414634,79.6897487804878,0.5975616176470588,2.108110512820513,162.15053858974358
30,11,2020,7,11.23060280487805,76.65092426829268,0.4891611764705882,2.435856153846154,175.9481748717949
30,11,2020,8,12.876594634146342,73.37809548780487,0.3001541176470588,2.9839320512820513,191.2551155128205
30,11,2020,9,13.730575679012345,72.61184641975308,0.46508298507462686,3.7513044155844155,210.51757532467533
30,11,2020,10,13.358927654320988,78.03746901234568,0.5861929850746267,4.669641688311688,206.24195324675324
30,11,2020,11,12.10959975308642,84.7226,0.49945194029850754,5.313564155844156,206.23575324675326
30,11,2020,12,10.886796951219512,87.95358365853659,0.49026411764705885,5.361332179487179,198.5663755128205
30,11,2020,13,10.156973658536586,89.10134170731708,0.4684655882352941,5.363778717948717,197.2084305128205
30,11,2020,14,9.471207195121952,90.07893731707317,0.7334938235294117,5.313596666666666,196.87884756410256
30,11,2020,15,9.15989243902439,89.99619951219512,0.958943382352941,5.107019743589744,201.01587256410255
30,11,2020,16,8.920580000000001,90.54148268292683,1.0813516176470588,4.794675,207.4363794871795
30,11,2020,17,8.61472756097561,90.9435637804878,1.0449607352941177,4.713814358974359,220.3774012820513
30,11,2020,18,8.317698170731708,91.53676670731707,0.9061520588235294,4.760746794871795,227.27039243589743
30,11,2020,19,7.982065975609756,92.20661451219513,0.4458252941176471,4.967969743589744,225.99757782051282
30,11,2020,20,7.684857831325301,92.5599469879518,0.6441357971014493,5.206807341772152,227.1670911392405
30,11,2020,21,7.561347317073171,92.37848341463415,0.5831114705882352,5.179496538461538,229.2193541025641
30,11,2020,22,7.2961528915662655,92.26821289156626,0.16725971014492752,5.0191687341772155,231.0738617721519
30,11,2020,23,7.0006650617283945,92.13697271604939,0.13246835820895522,5.0138171428571425,230.11032363636366
1,12,2020,0,7.124856538461539,86.52754551282051,0.32347401574803153,3.7338247297297293,187.6452879054054
1,12,2020,1,7.0294232051282055,87.45199551282052,0.4083581102362205,3.6721364189189187,184.65904743243243
1,12,2020,2,6.908223205128205,88.78613442307692,0.553518671875,3.626049054054054,180.89794304054055
1,12,2020,3,6.83500967948718,90.7326744871795,0.3766730708661417,3.519829054054054,182.7178414864865
1,12,2020,4,6.766196114649682,92.39023535031846,0.28036578125,3.3220977181208053,181.3201111409396
1,12,2020,5,6.685755987261147,93.35205439490446,0.282809453125,3.225603825503356,170.73481838926173
1,12,2020,6,6.792093949044586,93.22133796178345,0.62587171875,3.2522369127516777,169.9013654362416
1,12,2020,7,7.068215961538461,92.55821589743589,0.3399403937007874,3.3730322972972973,166.4602875
1,12,2020,8,7.268580127388534,91.68886700636943,0.33477578125,3.56747644295302,164.00941563758388
1,12,2020,9,7.304683525641026,90.93167173076924,0.5139450393700788,3.8311292567567565,169.19896641891893
1,12,2020,10,7.330353205128206,89.71783801282051,0.626255390625,3.76875195945946,166.66389648648646
1,12,2020,11,7.3504517307692305,88.55468769230768,0.5478195312499999,3.6183633108108113,163.26894054054054
1,12,2020,12,7.256378846153846,87.63784307692308,0.619378046875,3.595106081081081,161.72276594594595
1,12,2020,13,7.072126815286625,88.01001006369427,0.782901328125,3.4448991946308727,163.79374268456377
1,12,2020,14,6.788550191082803,88.56891859872611,1.0755696875,3.269226644295302,162.4376055033557
1,12,2020,15,6.462563121019108,89.32371401273885,1.1829723255813953,3.042701476510067,160.97053275167787
1,12,2020,16,6.3014940127388535,89.3040905732484,1.4945120155038758,2.9444107382550335,159.1786623489933
1,12,2020,17,6.109520382165605,89.50321847133759,1.4079230232558138,2.6609876510067116,168.75519174496645
1,12,2020,18,5.869207070063694,90.09864535031848,1.0396379069767443,2.29691677852349,165.4345767114094
1,12,2020,19,5.774351847133757,90.5671827388535,1.0683880620155037,2.2335981208053695,175.82245100671142
1,12,2020,20,5.8452350318471336,90.73538031847134,0.9140691472868216,2.3624761073825504,161.2269567114094
1,12,2020,21,5.842566560509554,91.2949384076433,1.111562945736434,2.434502214765101,157.11112604026846
1,12,2020,22,5.7709385350318465,91.47075350318471,0.34694921874999995,2.4823661744966445,153.3070665100671
1,12,2020,23,5.647790822784811,91.30763411392405,0.15378184615384616,2.385059666666667,160.58568666666667
2,12,2020,0,5.110310864197531,91.85956407407407,0.10043119402985075,2.669568051948052,232.76820584415583
2,12,2020,1,5.02063950617284,91.63043172839507,0.09132388059701493,2.6104724675324675,224.89412103896106
2,12,2020,2,4.9958945,91.24923625,0.10655818181818182,2.556959210526316,217.43225315789473
2,12,2020,3,5.0215552500000005,90.7167785,0.0453030303030303,2.5077709210526313,200.13053960526315
2,12,2020,4,5.113853000000001,90.16488537500001,0.05884924242424242,2.4308426315789475,211.27115118421054
2,12,2020,5,5.201851975308642,89.70606382716049,0.18378402985074627,2.3194942857142857,204.7696509090909
2,12,2020,6,5.42535746835443,89.19699189873418,0.554225076923077,2.3368320000000002,220.26961666666665
2,12,2020,7,5.571865189873417,89.10015278481013,0.20713292307692308,2.4748121333333333,208.72447640000001
2,12,2020,8,5.7487144444444445,89.25165913580247,0.27447492537313434,2.659092337662338,194.98594753246755
2,12,2020,9,5.855342875,88.532492,0.5936256060606061,2.753253684210526,201.62923539473684
2,12,2020,10,6.04031375,87.49428950000001,0.3982936363636364,2.641639736842105,185.27638894736842
2,12,2020,11,6.1808935,87.152157625,0.436384696969697,2.486137631578947,169.42900710526317
2,12,2020,12,6.239063,87.476961625,0.5366306060606062,2.5061769736842106,159.5826077631579
2,12,2020,13,6.280468148148148,88.12744567901234,0.6612288059701492,2.397106883116883,139.10359623376624
2,12,2020,14,6.315721234567901,88.14259345679012,1.0375694029850746,2.440471038961039,146.67649649350648
2,12,2020,15,6.397590493827161,88.02935209876543,0.947845671641791,2.3566966233766236,151.62587207792208
2,12,2020,16,6.60285888888889,88.3079524691358,0.9228589552238806,2.198155974025974,135.92440207792208
2,12,2020,17,6.823929629629629,88.70625049382716,1.203708656716418,2.0507493506493506,130.40878974025975
2,12,2020,18,7.002775802469135,89.72135839506173,0.5986897014925373,2.079194025974026,129.5560548051948
2,12,2020,19,7.173696419753086,90.43264617283951,0.5112873134328358,2.09143051948052,134.46704532467533
2,12,2020,20,7.338935308641975,90.77489333333332,0.31237626865671636,2.0901761038961038,132.12542272727273
2,12,2020,21,7.48874225,90.838038,0.46244212121212125,2.087628552631579,129.02192644736843
2,12,2020,22,7.628922375,90.8563785,0.011666666666666667,2.128758552631579,134.02388592105262
2,12,2020,23,7.71028375,91.279465875,0.011080000000000001,2.2902805263157893,109.02143934210527
3,12,2020,0,7.834057875000001,91.96119225,0.01647681818181818,2.2128740789473684,103.87914947368421
3,12,2020,1,7.971928750000001,92.30283937499999,0.14837727272727272,2.143510394736842,99.59584171052632
3,12,2020,2,8.138769875,92.538551625,0.009358030303030304,2.067151447368421,83.25062907894737
3,12,2020,3,8.310879875000001,92.6845988607595,0.012538636363636363,2.020402763157895,89.76404144736841
3,12,2020,4,8.476057375,93.1446417721519,0.01947181818181818,1.9432681578947368,93.46763447368421
3,12,2020,5,8.652573499999999,93.69387367088608,0.11412363636363637,2.0013638157894733,90.85156236842106
3,12,2020,6,8.943165625,93.96899202531645,0.5932793939393939,2.105308684210526,88.42847118421052
3,12,2020,7,9.475036249999999,93.545935875,0.1452022727272727,2.090756052631579,87.39845565789473
3,12,2020,8,10.237547625000001,91.89931924999999,0.150075303030303,2.048978947368421,91.1874447368421
3,12,2020,9,11.144551,88.62132825,0.05259560606060606,1.9041893421052631,102.07972
3,12,2020,10,11.960344625000001,85.089880625,0.541175,2.2946385526315787,110.68043710526315
3,12,2020,11,12.50134325,82.635434125,0.4933103030303031,2.511925131578947,98.80399157894738
3,12,2020,12,12.546995696202533,82.04309544303797,0.48086784615384615,2.427300133333333,102.57527093333333
3,12,2020,13,12.1814375,83.95265975,0.35026090909090907,2.335690657894737,93.37422776315789
3,12,2020,14,11.16440725,87.590788625,1.0390037878787879,2.0360407894736845,93.3264277631579
3,12,2020,15,10.287164375,90.36840724999999,1.445654090909091,2.075230263157895,97.15070171052632
3,12,2020,16,9.856155432098767,91.17388,2.343708656716418,1.9749685714285712,95.08959194805195
3,12,2020,17,9.619341,90.714957,1.6628634848484847,1.7883763157894734,101.80215342105264
3,12,2020,18,9.236921392405062,91.40497670886076,1.4253629230769231,1.6262757333333333,109.4085688
3,12,2020,19,8.871828607594937,92.30540303797468,1.7330927692307694,1.5301266666666666,109.83896866666667
3,12,2020,20,8.754092784810128,92.96186075949367,1.6582396923076923,1.5593893333333333,108.07349880000001
3,12,2020,21,8.695390249999999,93.62852749999999,2.3033627272727273,1.5752277631578948,109.81779328947368
3,12,2020,22,8.606652151898734,94.09757860759494,2.5593406153846154,1.4740562666666668,110.19740626666666
3,12,2020,23,8.48232835443038,94.3789617721519,2.8677495384615384,1.4497570666666666,116.85274773333333
4,12,2020,0,8.207450379746836,94.61670303797469,3.6953656923076923,1.3624573333333334,125.09507853333334
4,12,2020,1,7.9404256962025315,94.79836265822784,4.469832923076923,1.1657024,124.09131773333333
4,12,2020,2,7.732739367088607,94.90461531645569,5.071070153846153,1.1153074666666667,130.20125573333334
4,12,2020,3,7.551257721518987,94.92995151898734,5.137983692307692,1.1134136000000001,136.96366613333333
4,12,2020,4,7.3872284810126585,94.96202265822785,5.2118252307692305,1.1808314666666666,135.41164826666667
4,12,2020,5,7.3548081012658235,94.90694835443037,4.598000769230769,1.1299004000000001,139.99745626666666
4,12,2020,6,8.201202658227848,94.6385893670886,4.106656615384615,1.0864969333333332,144.51709213333334
4,12,2020,7,10.04382746835443,92.61605607594936,2.2393012307692306,1.196528,141.9914036
4,12,2020,8,12.16656569620253,87.91184784810126,0.530802,1.3972871999999998,131.01906773333334
4,12,2020,9,14.198273670886076,79.97109151898734,0.3691036923076923,1.5568997333333334,126.47978853333333
4,12,2020,10,15.765096202531646,72.51098734177215,0.45558369230769236,1.7537297333333333,126.76175693333333
4,12,2020,11,16.52854341772152,69.35566316455696,0.45724784615384617,1.7453096000000001,124.63750746666668
4,12,2020,12,16.329164025974027,71.45178142857142,0.7885566666666666,2.1509282191780823,107.89206575342466
4,12,2020,13,15.074807625,78.204259125,0.38207439393939396,2.3268126315789472,96.98112697368421
4,12,2020,14,13.297410875,84.208196,1.1090824242424242,2.3035234210526316,95.66629394736843
4,12,2020,15,12.228115124999999,87.971108625,1.3971793846153846,2.3600915789473684,99.47944039473684
4,12,2020,16,11.799996625,89.72531599999999,1.4067635384615387,2.347175,100.97497039473684
4,12,2020,17,11.58998175,89.6146565,1.7964203076923078,2.368476052631579,118.64148855263159
4,12,2020,18,11.329518875,89.08410012499999,1.7877810769230769,2.289166842105263,129.70727723684212
4,12,2020,19,11.268431125,86.438463625,1.355294,2.309566973684211,124.18157131578947
4,12,2020,20,11.098733875,84.214128875,1.4221501538461538,2.1809692105263156,124.92980513157895
4,12,2020,21,10.8119735,84.596743125,1.8538635384615385,2.1102965789473687,126.8754125
4,12,2020,22,10.567235,85.50384712500001,1.5043733846153844,1.95894,138.35138960526317
4,12,2020,23,10.234939624999999,87.526150625,1.2584426153846153,1.8669494736842105,133.94326434210527
5,12,2020,0,10.079310632911392,89.19135217948718,1.4994256249999998,1.7806285333333336,123.0575556
5,12,2020,1,9.824537125,91.27175113924051,1.8130473846153845,1.8120288157894737,124.07888907894736
5,12,2020,2,9.714332125,92.66763417721519,2.8276683076923077,1.8128786842105264,128.1735172368421
5,12,2020,3,9.564474624999999,93.589151625,4.28877,1.5827093421052632,124.83509486842107
5,12,2020,4,9.446799375000001,93.951147,4.9628415384615385,1.5625102631578949,116.63614157894737
5,12,2020,5,9.4981285,94.15955325,4.596600153846153,1.581472105263158,116.64115539473684
5,12,2020,6,10.237100125000001,93.81598975,2.5930880000000003,1.6166928947368422,118.14504
5,12,2020,7,11.607137974683544,92.51505265822784,1.16467390625,1.9261773333333334,95.9844728
5,12,2020,8,13.014667721518988,88.78068367088608,0.6841125,2.094971466666667,99.0534336
5,12,2020,9,14.078273924050633,84.76709835443037,0.5226421875,2.396071066666667,120.10706546666665
5,12,2020,10,14.664606708860761,82.03712227848102,0.5102896875,2.8003869333333333,127.48057746666667
5,12,2020,11,14.735890632911392,81.13735379746835,0.6634290625,3.000964,137.71321626666668
5,12,2020,12,14.423363037974685,81.7136746835443,0.63688859375,3.1040410666666665,129.6646744
5,12,2020,13,13.793577124999999,83.74406024999999,0.47497553846153845,2.998693552631579,110.51381565789472
5,12,2020,14,13.19859375,86.20660625000001,0.8327464615384615,2.9790934210526316,89.93368171052632
5,12,2020,15,12.951297,88.06009275,1.031362923076923,2.9437034210526316,85.17602157894737
5,12,2020,16,12.823022025316455,89.48633443037976,1.06003515625,2.969577866666667,83.16568106666666
5,12,2020,17,12.655221518987343,90.50052253164557,0.73550265625,2.8072842666666666,81.06673666666667
5,12,2020,18,12.559729493670886,91.2730946835443,0.6378596875,2.798448,80.13183693333333
5,12,2020,19,12.521131772151898,91.17666443037974,0.381706875,2.7853796,84.7948688
5,12,2020,20,12.401434810126583,91.02424278481013,0.24624421875,2.7217908,85.52840599999999
5,12,2020,21,12.26079506329114,90.78824113924051,0.5007715625,2.591027733333333,87.10584693333332
5,12,2020,22,12.100859367088608,90.61919974683545,0.2210778125,2.6094982666666664,81.1703016
5,12,2020,23,11.879945569620254,90.65229265822785,0.29362015625,2.3596915999999997,80.14808466666666
6,12,2020,0,11.651342025316456,90.2317906329114,1.3235596875000002,2.1983425333333333,89.97515173333333
6,12,2020,1,11.41728759493671,89.81509265822784,0.29368846153846156,2.0414437333333333,87.95650293333334
6,12,2020,2,11.328750632911392,89.3383959493671,0.05976446153846154,2.0047390666666662,93.13587826666667
6,12,2020,3,11.20438075949367,89.60427278481012,0.14506323076923078,1.9892705333333334,96.78046413333334
6,12,2020,4,11.00374341772152,90.96811405063292,0.14957230769230767,2.0150734666666663,103.14583186666667
6,12,2020,5,10.881618860759493,92.01591658227848,0.17074199999999998,2.0129194666666668,96.8980224
6,12,2020,6,11.647396962025317,91.68032126582278,0.3783530769230769,2.2345712,97.4628804
6,12,2020,7,12.940948607594937,88.35258620253164,0.7921846153846155,2.588392933333333,85.74455453333333
6,12,2020,8,13.60508088607595,84.72835860759493,0.17696399999999998,3.1854658666666666,77.86942359999999
6,12,2020,9,13.889287215189874,82.43967620253164,0.3658536923076923,3.6842072,76.40303493333333
6,12,2020,10,14.03147151898734,81.05773835443038,0.5503303076923077,3.709981733333333,76.3930716
6,12,2020,11,13.853964743589744,80.93600551282051,0.476171875,3.9997855405405405,76.19168932432433
6,12,2020,12,13.432097848101266,81.63507227848102,0.4158370769230769,4.2718648,72.9651204
6,12,2020,13,12.71881775,83.596297,0.5285233333333333,4.035495131578948,72.30533394736842
6,12,2020,14,12.00086975,85.658113125,0.9100168181818181,3.5813890789473684,75.3444002631579
6,12,2020,15,11.491594375,87.645123625,1.0947466666666668,3.429068684210526,74.85117052631578
6,12,2020,16,11.196362625,88.596794,1.0022080303030303,3.1673843421052634,78.02863578947368
6,12,2020,17,11.056750875,88.86184075,1.0158603030303033,3.2388263157894737,77.8336777631579
6,12,2020,18,10.932657125,89.306372875,0.6580909090909092,3.0906290789473685,73.69601592105263
6,12,2020,19,10.760443375,89.99323262499999,0.5742569696969698,2.6658590789473684,77.31604894736843
6,12,2020,20,10.539514,90.608289,0.30279136363636366,2.430954473684211,81.91525052631579
6,12,2020,21,10.273254375,90.927336625,0.718649696969697,2.5040488157894734,78.17897881578948
6,12,2020,22,10.0677965,91.146861375,0.5692989393939394,2.4174985526315793,89.20374013157894
6,12,2020,23,9.890482500000001,91.336361875,0.4493295454545454,2.271691184210526,93.8255047368421
7,12,2020,0,9.90083675,91.03340375,0.37584787878787884,2.3865548684210527,89.0650475
7,12,2020,1,9.927571625,90.608875875,0.2756598484848485,2.367201315789474,90.0954707894737
7,12,2020,2,9.971302625,90.30794937499999,0.07443757575757576,2.588325394736842,87.51466184210527
7,12,2020,3,10.091364375000001,89.496342125,0.00016666666666666666,2.756307894736842,87.6752219736842
7,12,2020,4,10.251217125,88.26956612500001,0.0002727272727272727,2.8031488157894735,87.39779842105263
7,12,2020,5,10.335771750000001,87.4360685,0.00118469696969697,2.757879736842105,86.57377394736842
7,12,2020,6,11.034125316455697,85.82924037974684,0.3452959090909091,2.9355570666666666,86.14901946666666
7,12,2020,7,11.79723506329114,84.1693140506329,0.6484392424242424,3.1797619999999998,77.94599600000001
7,12,2020,8,12.377051224489795,81.60216346938776,0.29303448979591834,3.243118163265306,79.56176142857143
7,12,2020,9,12.866328541666666,79.39072541666667,0.32272729166666664,3.3278525,80.58722270833333
7,12,2020,10,13.049518749999999,78.38132458333332,0.6707402083333333,3.31653,79.84155520833333
7,12,2020,11,13.118495208333334,78.04222166666666,0.7001095833333334,3.6459691666666667,78.18340729166667
7,12,2020,12,12.838133124999999,79.024721875,0.4634039583333333,3.766084166666667,80.56551020833334
7,12,2020,13,12.317033469387754,80.80903346938776,0.644824693877551,3.824211836734694,77.45908387755102
7,12,2020,14,11.78427551020408,82.82920897959184,1.2506824489795918,3.6468434693877554,80.38533918367347
7,12,2020,15,11.508405510204081,83.65372612244899,1.2202355102040816,3.562178979591837,82.52784551020409
7,12,2020,16,11.499805714285715,83.82725510204081,1.494580612244898,3.4791575510204082,84.92122632653061
7,12,2020,17,11.456091224489796,84.61923163265305,1.1530048979591836,3.49912693877551,85.37678081632653
7,12,2020,18,11.269311428571429,86.23940653061224,0.864369387755102,3.4076175510204085,87.63971102040816
7,12,2020,19,11.323124693877551,86.68064795918367,0.5861634693877551,2.885632448979592,94.03754081632653
7,12,2020,20,11.323277346938776,87.6710506122449,0.2862055102040817,1.817277755102041,105.39527571428572
7,12,2020,21,11.027050200000001,90.0782882,0.8869208000000001,1.6040376,99.1795976
7,12,2020,22,10.943020204081632,90.37472204081634,0.22789530612244902,1.269813673469388,106.25008693877551
7,12,2020,23,10.656156734693877,90.83416122448979,0.0026310204081632653,0.8861528571428571,137.2579457142857
8,12,2020,0,10.386908775510204,91.46105469387754,0.009036530612244898,0.9172197959183673,149.00815979591837
8,12,2020,1,10.410038979591837,92.02589020408163,0.2594714285714286,1.450540612244898,171.90406367346938
8,12,2020,2,10.554396122448978,92.53624448979592,0.3177885714285714,1.7040353061224491,178.6153242857143
8,12,2020,3,10.790429387755102,92.87543,0.9400983673469387,1.7090357142857142,183.91078020408165
8,12,2020,4,11.091829387755102,92.8243924489796,1.0469061224489795,1.9192791836734693,191.5484206122449
8,12,2020,5,11.54103081632653,91.48493244897959,0.9150253061224489,2.2492610204081633,196.16510122448977
8,12,2020,6,12.23662375,88.86783666666668,1.15932125,2.32796,204.44342770833336
8,12,2020,7,13.19446625,84.80370666666667,0.8557695833333333,2.820179583333333,208.85880875
8,12,2020,8,13.627876875,81.09577333333333,0.8274652083333334,3.2234833333333337,212.13388604166667
8,12,2020,9,13.890896875000001,78.97093645833333,0.27534062499999995,3.417219375,214.93618666666666
8,12,2020,10,14.094968125000001,77.03677208333333,0.0320075,3.930644791666667,221.75378895833333
8,12,2020,11,14.903963333333332,86.03396333333335,0.0,3.36824,212.84276666666665
8,12,2020,12,13.711236249999999,75.64744166666667,0.57761,2.843603958333333,246.02620333333334
8,12,2020,13,13.564658333333334,75.08850520833333,0.8931452083333333,2.5787022916666666,244.308043125
8,12,2020,14,12.374633750000001,76.64893770833334,1.323955,1.9461833333333332,249.38046458333335
8,12,2020,15,11.235355,78.31813166666667,1.3378485416666666,1.4739893750000002,239.76907020833335
8,12,2020,16,10.348585531914892,79.36884,1.451478085106383,1.1838612765957448,221.64810425531914
8,12,2020,17,9.515879374999999,81.96003,1.2933756250000001,0.9536979166666667,190.305583125
8,12,2020,18,8.747515,85.13893333333333,1.2804508333333333,0.8357445833333333,163.51018125
8,12,2020,19,8.106094375,87.76097041666667,1.367218125,0.8013079166666667,151.78501
8,12,2020,20,7.664231875,89.99228166666667,2.3280391666666667,0.7824235416666667,120.13916437500001
8,12,2020,21,7.447444583333334,91.35695104166666,2.6320354166666666,0.88433625,111.50985354166666
8,12,2020,22,7.296958750000001,91.81615229166665,1.9409845833333332,1.0796902083333333,123.03671104166666
8,12,2020,23,7.240866041666667,92.3219275,1.65583875,1.1198133333333333,137.45124375
9,12,2020,0,7.078159374999999,92.67012333333334,1.8869875,1.2857758333333333,113.650900625
9,12,2020,1,6.842404583333334,92.74543312499999,2.896165625,1.35638875,105.83830291666668
9,12,2020,2,6.624056458333333,92.79157416666668,2.9558693750000002,1.3821422916666668,113.90793375
9,12,2020,3,6.648456041666667,93.01335791666666,2.97073625,1.4483035416666665,104.84770687500001
9,12,2020,4,6.695576249999999,93.08986937499999,3.4627366666666664,1.4984772916666669,105.65501791666667
9,12,2020,5,6.863852916666667,93.00057104166666,4.292168125,1.5524827083333335,114.37754583333333
9,12,2020,6,8.026143958333334,91.04568229166667,4.108265833333333,1.6541922916666667,102.44712854166666
9,12,2020,7,10.370237083333334,85.14415229166667,0.8233166666666666,1.7964668750000001,99.15681979166668
9,12,2020,8,11.075333333333333,83.03999999999999,0.0,1.7950666666666666,158.53333333333333
9,12,2020,9,13.576878333333333,74.624245625,0.7785733333333332,1.4643356250000001,122.09031499999999
9,12,2020,10,14.524785208333334,69.94147062500001,0.528055625,1.5124227083333333,112.42886416666666
9,12,2020,11,15.435120625000001,65.46620666666666,0.5236741666666667,1.613783125,126.01190062500001
9,12,2020,12,15.516293958333334,64.55771104166666,0.479264375,1.7815256250000002,136.06392020833331
9,12,2020,13,14.669560833333334,69.25233083333333,0.7693127083333334,1.54893375,130.50104895833334
9,12,2020,14,13.458745833333333,76.3950625,1.2663222916666665,1.5619183333333335,106.53215895833334
9,12,2020,15,12.516093750000001,82.11622104166666,1.3156758333333334,1.5138860416666666,105.24242500000001
9,12,2020,16,12.4238275,83.06773125,1.5950510416666666,1.3456272916666665,119.151304375
9,12,2020,17,12.465793541666665,82.22634062499999,1.2143354166666667,1.2614227083333334,119.59937500000001
9,12,2020,18,12.53136625,80.51206520833334,0.7369616666666666,1.227525625,128.56045583333335
9,12,2020,19,12.410274791666666,79.01185833333334,0.38529083333333336,1.3037470833333333,126.57483187499999
